Accident_ID,Date,District,Location,Time,Vehicle_Type,Road_Type,Weather,Cause,Persons_Involved,Injured,Fatalities,Gender,Age,Helmet_Seatbelt,Police_Case,Damage_Cost (₹),Latitude,Longitude
TN-2023-00616,14-06-2023,Trichy,Location_49,05:54,Two Wheeler,NH,Cloudy,Weather,1,2,0,Male,23,No,Yes,448630,13.10101903,79.67980406
TN-2023-00617,05-12-2023,Tiruppur,Location_96,18:28,Car,Rural Road,Clear,Brake failure,3,0,0,Male,37,No,Yes,371513,9.834070273,79.96865352
TN-2023-00618,16-05-2023,Coimbatore,Location_73,19:45,Bus,Urban Street,Sunny,Reckless driving,3,0,1,Male,31,Yes,Yes,119890,13.36115712,79.99657815
TN-2023-00619,31-12-2023,Coimbatore,Location_29,02:38,Auto Rickshaw,SH,Clear,Poor road,2,1,0,Male,57,Yes,Yes,304221,12.45252756,77.78248143
TN-2023-00620,17-11-2023,Vellore,Location_26,06:35,Auto Rickshaw,Urban Street,Rain,Over speed,2,2,0,Male,23,No,Yes,219281,9.243592441,77.16622584
TN-2023-00621,08-12-2023,Chennai,Location_87,22:36,Car,SH,Cloudy,Over speed,5,3,0,Male,29,No,Yes,209906,11.22363249,76.44285532
TN-2023-00622,25-05-2023,Tirunelveli,Location_45,16:57,Car,NH,Clear,Weather,2,3,1,Female,58,Yes,Yes,427738,13.39986378,79.02583451
TN-2023-00623,23-11-2023,Salem,Location_93,03:22,Two Wheeler,NH,Clear,Drunk drive,3,1,2,Female,24,Yes,Yes,240893,12.66832197,77.48575494
TN-2023-00624,05-08-2023,Vellore,Location_97,12:15,Car,Rural Road,Clear,Over speed,5,3,2,Male,62,No,Yes,80022,9.998474955,77.24499819
TN-2023-00625,28-10-2023,Chennai,Location_71,15:30,Auto Rickshaw,NH,Rain,Drunk drive,3,2,0,Female,47,Yes,Yes,176323,9.684776143,77.67147154
TN-2023-00626,12-05-2023,Tirunelveli,Location_12,01:49,Truck,Rural Road,Rain,Over speed,1,0,0,Male,33,Yes,Yes,44970,12.50589782,78.49625655
TN-2023-00627,19-10-2023,Salem,Location_95,00:17,Auto Rickshaw,Rural Road,Rain,Drunk drive,1,0,0,Male,25,Yes,Yes,327082,11.02040858,76.72866368
TN-2023-00628,11-03-2023,Trichy,Location_32,07:42,Two Wheeler,Rural Road,Clear,Drunk drive,2,3,0,Female,31,Yes,Yes,276360,8.898933834,80.32601897
TN-2023-00629,09-09-2023,Tirunelveli,Location_20,14:47,Auto Rickshaw,NH,Sunny,Poor road,5,3,0,Male,37,Yes,No,421302,9.803079071,79.29676343
TN-2023-00630,02-10-2023,Tiruppur,Location_51,16:16,Truck,NH,Cloudy,Brake failure,4,3,0,Female,45,Yes,Yes,277318,11.63997138,76.21053549
TN-2023-00631,30-12-2023,Coimbatore,Location_81,11:09,Two Wheeler,Urban Street,Cloudy,Over speed,1,0,0,Female,23,Yes,Yes,477172,8.842373863,77.38054504
TN-2023-00632,01-07-2023,Chennai,Location_36,19:05,Car,SH,Rain,Reckless driving,1,2,0,Female,47,Yes,Yes,124918,11.84293914,76.22622597
TN-2023-00633,16-06-2023,Chennai,Location_67,07:44,Lorry,Urban Street,Clear,Weather,1,2,0,Male,21,Yes,Yes,481404,11.90460819,77.0327014
TN-2023-00634,01-04-2023,Chennai,Location_1,01:31,Car,NH,Sunny,Brake failure,1,2,1,Female,53,Yes,Yes,333977,9.489104952,77.289659
TN-2023-00635,21-07-2023,Salem,Location_27,18:53,Bicycle,SH,Fog,Poor road,2,2,0,Male,20,Yes,No,470945,10.18916815,79.23090878
TN-2023-00636,12-12-2023,Tiruppur,Location_40,09:03,Car,Rural Road,Rain,Poor road,5,2,1,Male,27,No,Yes,103619,13.14497866,79.23432935
TN-2023-00637,19-01-2023,Tirunelveli,Location_97,11:49,Bus,SH,Fog,Poor road,1,1,0,Male,55,Yes,Yes,411161,12.12046683,76.20396389
TN-2023-00638,08-02-2023,Coimbatore,Location_84,06:19,Lorry,Rural Road,Cloudy,Weather,2,3,0,Female,44,No,No,66758,12.33295861,78.64657441
TN-2023-00639,06-05-2023,Tiruppur,Location_14,22:25,Car,NH,Cloudy,Over speed,5,2,2,Male,35,Yes,Yes,423344,10.83945854,80.32409784
TN-2023-00640,22-06-2023,Vellore,Location_69,03:06,Auto Rickshaw,SH,Sunny,Over speed,5,1,0,Female,62,No,Yes,482905,9.17226962,78.8276427
TN-2023-00641,21-05-2023,Trichy,Location_87,09:57,Car,Rural Road,Sunny,Drunk drive,4,2,0,Female,28,No,Yes,473010,11.25190752,80.32246297
TN-2023-00642,30-08-2023,Madurai,Location_79,14:11,Two Wheeler,Urban Street,Fog,Drunk drive,3,3,0,Female,53,No,Yes,416601,12.2465736,77.71251603
TN-2023-00643,08-08-2023,Tiruppur,Location_6,00:51,Two Wheeler,Urban Street,Cloudy,Reckless driving,1,2,0,Male,57,Yes,Yes,474727,8.021357953,78.06900231
TN-2023-00644,06-05-2023,Vellore,Location_33,17:24,Two Wheeler,Rural Road,Sunny,Drunk drive,2,2,0,Female,52,Yes,Yes,295085,8.625769393,78.2296893
TN-2023-00645,27-02-2023,Coimbatore,Location_55,15:04,Bus,Urban Street,Sunny,Weather,5,2,0,Male,61,Yes,Yes,358529,10.60861764,80.15776193
TN-2023-00646,28-05-2023,Madurai,Location_19,18:03,Auto Rickshaw,Urban Street,Cloudy,Brake failure,4,3,1,Male,30,No,No,373282,10.40457881,77.71126474
TN-2023-00647,13-11-2023,Madurai,Location_77,05:25,Two Wheeler,SH,Cloudy,Over speed,3,0,1,Female,40,Yes,Yes,141880,13.40255675,80.42538284
TN-2023-00648,27-12-2023,Tiruppur,Location_29,16:38,Two Wheeler,Urban Street,Clear,Drunk drive,5,3,0,Male,60,No,Yes,225471,8.506840953,78.44406716
TN-2023-00649,01-01-2023,Chennai,Location_61,22:38,Two Wheeler,SH,Sunny,Weather,5,0,0,Male,26,Yes,No,18276,9.780274994,76.98154325
TN-2023-00650,14-12-2023,Erode,Location_70,08:44,Bus,NH,Fog,Weather,1,1,1,Male,21,Yes,Yes,327224,12.48310735,76.46659622
TN-2023-00651,09-07-2023,Coimbatore,Location_79,19:13,Truck,Urban Street,Rain,Reckless driving,3,1,0,Male,60,Yes,Yes,273712,11.36835177,76.77792738
TN-2023-00652,10-07-2023,Chennai,Location_80,15:54,Car,NH,Rain,Drunk drive,3,2,0,Male,57,Yes,Yes,314971,11.08887943,76.17677234
TN-2023-00653,08-11-2023,Coimbatore,Location_24,08:14,Car,Urban Street,Cloudy,Reckless driving,2,2,0,Female,48,Yes,Yes,409667,12.07660571,79.11539614
TN-2023-00654,27-04-2023,Erode,Location_23,04:49,Car,Rural Road,Fog,Poor road,4,2,0,Female,20,Yes,Yes,238342,8.219906558,78.32606881
TN-2023-00655,14-05-2023,Trichy,Location_10,20:19,Two Wheeler,Rural Road,Clear,Poor road,2,3,0,Male,53,Yes,Yes,222442,13.21120434,79.32065752
TN-2023-00656,27-02-2023,Erode,Location_54,07:31,Bus,NH,Sunny,Poor road,4,2,0,Male,34,No,Yes,5598,9.051951722,79.52017955
TN-2023-00657,13-02-2023,Thoothukudi,Location_41,14:20,Car,NH,Clear,Drunk drive,2,0,0,Male,33,Yes,Yes,447679,8.450106397,80.1911342
TN-2023-00658,22-06-2023,Tiruppur,Location_49,08:18,Bus,NH,Fog,Weather,4,1,0,Male,56,Yes,Yes,180819,9.864244677,76.52649247
TN-2023-00659,09-06-2023,Tiruppur,Location_17,21:05,Auto Rickshaw,Rural Road,Clear,Weather,1,1,0,Female,19,Yes,Yes,63813,11.86295928,76.8374646
TN-2023-00660,22-06-2023,Vellore,Location_56,03:42,Lorry,NH,Cloudy,Over speed,4,1,0,Male,22,No,Yes,359932,9.273157884,78.46723445
TN-2023-00661,13-11-2023,Chennai,Location_45,09:02,Lorry,Rural Road,Rain,Poor road,2,0,0,Male,50,Yes,Yes,248426,8.274236804,76.58285941
TN-2023-00662,30-10-2023,Vellore,Location_30,00:43,Auto Rickshaw,NH,Cloudy,Drunk drive,3,2,0,Female,30,Yes,Yes,368069,8.315770656,76.41724777
TN-2023-00663,29-05-2023,Thoothukudi,Location_44,22:14,Bicycle,SH,Sunny,Over speed,5,0,0,Male,29,Yes,Yes,353771,9.411173611,78.99851919
TN-2023-00664,21-03-2023,Erode,Location_74,14:20,Car,SH,Cloudy,Weather,4,0,0,Male,36,Yes,Yes,129585,8.744006206,79.26120182
TN-2023-00665,01-08-2023,Tiruppur,Location_55,13:57,Two Wheeler,Urban Street,Fog,Over speed,4,3,0,Female,39,No,Yes,74493,10.04838211,79.79530222
TN-2023-00666,22-07-2023,Salem,Location_19,06:16,Car,SH,Fog,Poor road,3,3,0,Male,57,No,Yes,464931,8.951901962,80.12086005
TN-2023-00667,09-09-2023,Erode,Location_29,18:38,Lorry,NH,Sunny,Brake failure,1,1,0,Female,25,Yes,Yes,225196,9.893728857,77.9912475
TN-2023-00668,17-08-2023,Erode,Location_2,02:29,Two Wheeler,SH,Sunny,Poor road,2,0,0,Male,61,Yes,No,145051,10.44467922,80.40943452
TN-2023-00669,13-06-2023,Thoothukudi,Location_36,02:57,Two Wheeler,SH,Rain,Poor road,1,1,0,Male,21,Yes,Yes,124330,12.08396565,76.17049147
TN-2023-00670,15-08-2023,Trichy,Location_19,17:51,Two Wheeler,NH,Clear,Drunk drive,4,0,0,Male,24,No,Yes,362813,9.250697398,79.9155743
TN-2023-00671,27-05-2023,Coimbatore,Location_7,21:13,Bus,SH,Rain,Brake failure,4,1,0,Male,39,Yes,Yes,200910,10.61285076,77.44664136
TN-2023-00672,20-01-2023,Thoothukudi,Location_26,02:27,Car,NH,Cloudy,Reckless driving,1,1,0,Male,35,Yes,Yes,185577,12.48445356,80.14771526
TN-2023-00673,16-02-2023,Coimbatore,Location_79,06:38,Two Wheeler,SH,Clear,Brake failure,2,2,0,Male,23,Yes,Yes,200845,13.42507454,77.00171974
TN-2023-00674,21-08-2023,Tiruppur,Location_38,04:34,Two Wheeler,NH,Sunny,Brake failure,4,1,0,Male,21,Yes,Yes,123802,11.06518394,79.33447145
TN-2023-00675,01-11-2023,Thoothukudi,Location_3,17:46,Bus,Rural Road,Fog,Weather,4,3,0,Male,58,Yes,Yes,211185,10.37776202,77.91455549
TN-2023-00676,14-01-2023,Coimbatore,Location_80,19:13,Two Wheeler,Rural Road,Cloudy,Over speed,1,0,0,Male,62,No,Yes,124815,11.47343221,77.71659178
TN-2023-00677,23-05-2023,Vellore,Location_66,03:26,Two Wheeler,Urban Street,Rain,Weather,5,1,0,Male,29,Yes,Yes,418103,10.67462613,76.26738753
TN-2023-00678,01-01-2023,Thoothukudi,Location_95,07:28,Bus,SH,Sunny,Reckless driving,3,0,0,Male,54,Yes,Yes,459109,8.906161534,79.17660277
TN-2023-00679,23-02-2023,Tiruppur,Location_92,20:44,Car,Urban Street,Clear,Brake failure,4,1,0,Male,19,No,Yes,244041,10.5269595,76.78908742
TN-2023-00680,16-09-2023,Thoothukudi,Location_71,21:07,Two Wheeler,NH,Clear,Drunk drive,2,3,0,Male,20,Yes,Yes,382615,13.38505168,78.08346926
TN-2023-00681,24-05-2023,Tiruppur,Location_94,14:48,Car,Rural Road,Fog,Reckless driving,5,2,0,Female,62,Yes,Yes,92412,11.52235755,76.63588651
TN-2023-00682,12-01-2023,Thoothukudi,Location_43,04:51,Two Wheeler,NH,Sunny,Poor road,1,2,1,Male,38,Yes,Yes,363253,9.558877424,78.72015018
TN-2023-00683,26-11-2023,Coimbatore,Location_62,03:10,Lorry,Urban Street,Sunny,Poor road,1,0,0,Male,56,No,Yes,168351,13.20930304,77.03977556
TN-2023-00684,12-08-2023,Trichy,Location_71,17:41,Two Wheeler,NH,Cloudy,Weather,2,1,1,Male,30,Yes,Yes,375584,10.13719909,78.67478439
TN-2023-00685,29-09-2023,Tirunelveli,Location_93,16:29,Two Wheeler,NH,Cloudy,Reckless driving,5,3,0,Male,31,No,Yes,453140,10.14566757,80.25977101
TN-2023-00686,24-12-2023,Coimbatore,Location_24,14:05,Lorry,NH,Clear,Weather,2,0,0,Male,47,No,No,141310,11.39129721,80.14413325
TN-2023-00687,05-06-2023,Chennai,Location_39,22:52,Bus,NH,Rain,Drunk drive,4,2,1,Female,35,Yes,Yes,171344,11.12935544,76.90208962
TN-2023-00688,08-01-2023,Madurai,Location_68,15:46,Two Wheeler,Rural Road,Clear,Poor road,5,0,0,Male,30,No,No,120613,9.597401143,76.44633524
TN-2023-00689,02-05-2023,Trichy,Location_93,07:08,Two Wheeler,NH,Cloudy,Weather,3,0,0,Male,31,Yes,Yes,196496,10.56894179,76.19197496
TN-2023-00690,14-12-2023,Vellore,Location_44,10:58,Auto Rickshaw,NH,Cloudy,Over speed,3,1,0,Male,58,Yes,No,158022,9.828821641,79.72827079
TN-2023-00691,13-06-2023,Erode,Location_5,01:26,Lorry,Rural Road,Cloudy,Weather,2,3,0,Male,57,Yes,Yes,493615,12.05779248,77.12188412
TN-2023-00692,31-03-2023,Coimbatore,Location_55,12:35,Two Wheeler,NH,Clear,Weather,3,2,0,Male,42,Yes,Yes,424590,8.673765765,77.27771814
TN-2023-00693,16-05-2023,Thoothukudi,Location_93,08:04,Bus,NH,Sunny,Brake failure,2,2,0,Male,54,Yes,Yes,481879,12.12638121,77.01810375
TN-2023-00694,05-07-2023,Coimbatore,Location_30,18:21,Two Wheeler,Urban Street,Rain,Over speed,4,3,1,Male,44,Yes,Yes,412525,8.886418639,79.7803778
TN-2023-00695,12-11-2023,Salem,Location_29,02:29,Car,Rural Road,Rain,Over speed,4,1,0,Male,40,Yes,Yes,191143,9.682900953,80.40505898
TN-2023-00696,27-06-2023,Trichy,Location_26,20:34,Two Wheeler,SH,Cloudy,Drunk drive,2,3,0,Male,24,Yes,Yes,358212,9.833324831,79.39833993
TN-2023-00697,28-01-2023,Tirunelveli,Location_83,05:27,Two Wheeler,NH,Fog,Brake failure,4,3,1,Male,27,Yes,Yes,37315,13.44726697,79.70610037
TN-2023-00698,08-08-2023,Vellore,Location_26,09:36,Two Wheeler,Urban Street,Clear,Over speed,3,1,0,Female,42,No,Yes,250596,11.24402092,78.79225207
TN-2023-00699,23-12-2023,Salem,Location_37,02:21,Car,Rural Road,Sunny,Brake failure,4,1,0,Male,52,No,Yes,430322,12.27654806,78.37948709
TN-2023-00700,10-02-2023,Tiruppur,Location_91,06:53,Two Wheeler,NH,Cloudy,Brake failure,3,2,0,Male,41,No,Yes,426426,11.05457891,79.24710102
TN-2023-00701,16-08-2023,Salem,Location_94,17:31,Two Wheeler,SH,Fog,Poor road,3,2,0,Male,59,Yes,Yes,97711,13.40736883,76.16093295
TN-2023-00702,11-07-2023,Coimbatore,Location_53,22:39,Two Wheeler,NH,Cloudy,Over speed,1,1,2,Male,28,Yes,Yes,363258,8.975597432,76.27630237
TN-2023-00703,25-05-2023,Vellore,Location_30,00:24,Two Wheeler,Urban Street,Fog,Poor road,4,0,0,Male,37,Yes,Yes,372438,11.32680771,79.0927307
TN-2023-00704,20-07-2023,Coimbatore,Location_3,03:23,Lorry,Rural Road,Rain,Weather,4,2,0,Male,27,Yes,Yes,169106,12.38560137,77.50781484
TN-2023-00705,31-07-2023,Tiruppur,Location_43,06:45,Two Wheeler,Urban Street,Fog,Weather,2,1,0,Male,38,Yes,Yes,312528,11.45705878,78.1997546
TN-2023-00706,08-08-2023,Erode,Location_7,12:09,Bus,Rural Road,Rain,Poor road,2,1,0,Female,45,No,Yes,106391,12.93314901,79.51896654
TN-2023-00707,28-08-2023,Vellore,Location_49,22:17,Two Wheeler,SH,Rain,Weather,5,0,0,Male,45,Yes,Yes,244007,11.3038939,78.59721059
TN-2023-00708,15-02-2023,Erode,Location_73,00:35,Two Wheeler,NH,Clear,Poor road,3,3,0,Male,44,No,Yes,243572,12.54541202,79.62367844
TN-2023-00709,04-02-2023,Trichy,Location_41,15:15,Car,Urban Street,Fog,Drunk drive,1,1,0,Male,50,Yes,Yes,494161,8.966884184,77.88619859
TN-2023-00710,10-09-2023,Trichy,Location_77,17:07,Truck,SH,Sunny,Brake failure,3,0,0,Male,21,No,Yes,47889,9.441351419,77.29340509
TN-2023-00711,23-03-2023,Erode,Location_79,09:15,Two Wheeler,SH,Sunny,Drunk drive,4,0,0,Female,52,No,Yes,77157,10.44237718,77.05676609
TN-2023-00712,13-09-2023,Trichy,Location_54,22:55,Two Wheeler,NH,Fog,Over speed,5,2,0,Male,37,Yes,Yes,76096,12.68389742,76.59256428
TN-2023-00713,16-07-2023,Vellore,Location_69,10:05,Car,Urban Street,Clear,Drunk drive,3,1,0,Male,23,No,Yes,461275,10.34607666,76.16558435
TN-2023-00714,30-10-2023,Thoothukudi,Location_93,00:11,Truck,NH,Sunny,Drunk drive,5,2,0,Male,23,Yes,Yes,184496,11.45102416,76.23917057
TN-2023-00715,10-01-2023,Chennai,Location_99,05:27,Bicycle,NH,Cloudy,Weather,3,3,0,Female,34,No,Yes,135427,10.17696381,77.21949472
TN-2023-00716,08-11-2023,Trichy,Location_91,12:57,Car,Rural Road,Sunny,Reckless driving,4,3,0,Male,36,No,Yes,417641,12.43146214,77.25285667
TN-2023-00717,13-10-2023,Trichy,Location_27,16:00,Car,Rural Road,Clear,Reckless driving,4,2,0,Male,34,Yes,Yes,164808,9.101581724,77.71803038
TN-2023-00718,30-08-2023,Coimbatore,Location_8,07:53,Car,NH,Rain,Poor road,3,2,0,Male,20,Yes,Yes,476199,11.26573213,78.66227817
TN-2023-00719,08-09-2023,Erode,Location_32,07:55,Car,Rural Road,Rain,Over speed,1,1,0,Male,63,Yes,Yes,63983,11.17839604,79.41684791
TN-2023-00720,31-12-2023,Madurai,Location_84,10:45,Car,Urban Street,Rain,Reckless driving,4,1,0,Male,51,Yes,Yes,121574,10.21783004,76.88967254
TN-2023-00721,05-01-2023,Tirunelveli,Location_64,09:46,Auto Rickshaw,Rural Road,Clear,Weather,2,1,0,Male,21,Yes,Yes,190519,11.87820431,79.41661679
TN-2023-00722,29-04-2023,Salem,Location_10,06:38,Bus,SH,Rain,Over speed,1,3,0,Male,40,Yes,Yes,413700,8.156621344,76.62545288
TN-2023-00723,16-10-2023,Trichy,Location_13,09:35,Car,NH,Rain,Brake failure,3,2,0,Male,35,Yes,Yes,211922,12.62824994,80.44912129
TN-2023-00724,06-03-2023,Salem,Location_63,17:58,Car,NH,Clear,Poor road,1,0,1,Female,51,Yes,Yes,383489,9.913808763,77.28265202
TN-2023-00725,26-05-2023,Vellore,Location_93,09:18,Car,Urban Street,Cloudy,Weather,2,2,0,Female,46,No,Yes,431536,12.36162413,79.76800757
TN-2023-00726,12-08-2023,Madurai,Location_35,13:44,Car,NH,Sunny,Drunk drive,4,0,0,Male,61,No,Yes,417152,9.677827204,76.85709623
TN-2023-00727,27-08-2023,Tirunelveli,Location_61,14:15,Car,Rural Road,Clear,Brake failure,4,1,0,Male,32,Yes,Yes,207066,9.033485569,80.27789251
TN-2023-00728,26-06-2023,Erode,Location_54,01:28,Two Wheeler,SH,Clear,Drunk drive,4,1,0,Male,62,Yes,Yes,229113,10.1421921,79.71982053
TN-2023-00729,24-09-2023,Chennai,Location_8,03:52,Two Wheeler,NH,Fog,Reckless driving,2,2,1,Male,28,No,Yes,255428,12.38551824,77.61725167
TN-2023-00730,07-12-2023,Tirunelveli,Location_29,17:28,Car,Rural Road,Rain,Over speed,1,0,1,Male,56,Yes,Yes,489486,11.86934919,77.89662277
TN-2023-00731,09-10-2023,Tirunelveli,Location_95,16:09,Lorry,SH,Cloudy,Brake failure,3,3,0,Male,26,Yes,Yes,374588,10.20567161,76.01727097
TN-2023-00732,04-03-2023,Chennai,Location_41,20:40,Two Wheeler,NH,Fog,Weather,3,1,0,Male,64,Yes,Yes,110948,13.15827798,77.1314451
TN-2023-00733,05-08-2023,Thoothukudi,Location_30,14:43,Car,NH,Cloudy,Drunk drive,1,1,0,Female,52,Yes,Yes,245617,10.24826902,77.30183405
TN-2023-00734,08-12-2023,Erode,Location_86,20:58,Two Wheeler,NH,Rain,Reckless driving,4,2,0,Male,27,Yes,Yes,93677,9.929140006,78.03732415
TN-2023-00735,11-11-2023,Coimbatore,Location_21,08:45,Two Wheeler,SH,Rain,Drunk drive,3,2,0,Female,57,Yes,Yes,400316,8.79595401,76.62572416
TN-2023-00736,10-10-2023,Salem,Location_76,12:25,Truck,NH,Rain,Over speed,4,3,1,Male,55,No,Yes,246891,8.386532552,78.154451
TN-2023-00737,26-06-2023,Trichy,Location_11,05:50,Auto Rickshaw,NH,Sunny,Over speed,5,2,0,Male,46,Yes,Yes,393960,9.924463221,79.00810818
TN-2023-00738,08-04-2023,Tirunelveli,Location_2,03:51,Two Wheeler,Rural Road,Cloudy,Reckless driving,5,3,1,Male,63,Yes,Yes,273387,8.506012024,77.67077034
TN-2023-00739,15-04-2023,Vellore,Location_50,16:50,Bus,Rural Road,Cloudy,Poor road,3,0,0,Female,23,Yes,Yes,460484,10.54449227,77.04487874
TN-2023-00740,09-04-2023,Chennai,Location_41,02:13,Two Wheeler,Rural Road,Fog,Reckless driving,1,3,0,Female,36,Yes,Yes,434404,12.73005249,78.46472419
TN-2023-00741,07-11-2023,Salem,Location_66,16:12,Bicycle,Rural Road,Clear,Poor road,1,0,0,Male,43,No,Yes,182186,10.61864159,76.13051756
TN-2023-00742,06-01-2023,Madurai,Location_98,08:26,Two Wheeler,NH,Rain,Reckless driving,1,1,0,Male,26,Yes,Yes,107658,10.64319538,77.53376853
TN-2023-00743,16-07-2023,Chennai,Location_3,00:56,Two Wheeler,SH,Rain,Reckless driving,4,2,0,Male,58,Yes,Yes,153845,9.393923415,78.37415609
TN-2023-00744,17-12-2023,Madurai,Location_80,16:47,Car,NH,Fog,Over speed,5,1,0,Male,62,No,Yes,258892,8.914625668,77.51129267
TN-2023-00745,13-05-2023,Erode,Location_51,17:33,Auto Rickshaw,Urban Street,Cloudy,Poor road,4,3,0,Female,30,Yes,Yes,409960,9.222808722,77.55444142
TN-2023-00746,24-12-2023,Tirunelveli,Location_68,13:53,Two Wheeler,SH,Sunny,Reckless driving,2,3,0,Female,43,Yes,Yes,470215,11.12393664,79.81733498
TN-2023-00747,16-09-2023,Vellore,Location_87,22:58,Bus,Urban Street,Cloudy,Drunk drive,2,3,0,Female,61,Yes,Yes,453650,11.25486213,80.20296304
TN-2023-00748,23-01-2023,Trichy,Location_84,16:02,Two Wheeler,NH,Sunny,Over speed,3,0,0,Male,37,Yes,Yes,19213,9.21103286,79.72326691
TN-2023-00749,22-02-2023,Madurai,Location_25,01:39,Auto Rickshaw,SH,Sunny,Brake failure,2,1,0,Male,19,Yes,Yes,412681,10.19406206,76.44490353
TN-2023-00750,14-06-2023,Salem,Location_30,01:33,Two Wheeler,SH,Cloudy,Over speed,1,1,0,Male,21,Yes,No,303956,11.12775476,77.303841
TN-2023-00751,21-07-2023,Thoothukudi,Location_82,08:29,Auto Rickshaw,Rural Road,Rain,Reckless driving,3,3,0,Male,24,No,Yes,94024,12.18254121,79.20082465
TN-2023-00752,24-03-2023,Erode,Location_11,19:20,Car,NH,Sunny,Weather,5,2,0,Male,36,Yes,Yes,20322,9.75873148,80.38476758
TN-2023-00753,25-05-2023,Thoothukudi,Location_93,05:57,Two Wheeler,Urban Street,Fog,Weather,5,1,1,Male,52,No,Yes,5807,9.49246306,77.09026697
TN-2023-00754,26-03-2023,Erode,Location_17,11:24,Truck,SH,Fog,Over speed,2,2,0,Male,28,No,Yes,358662,12.0175685,80.04194716
TN-2023-00755,19-03-2023,Coimbatore,Location_26,08:38,Bicycle,SH,Sunny,Brake failure,2,1,1,Male,36,No,Yes,341489,10.82596694,79.32556744
TN-2023-00756,01-01-2023,Salem,Location_23,11:25,Bus,Rural Road,Rain,Over speed,5,3,0,Male,49,Yes,Yes,218902,12.71210625,80.42552665
TN-2023-00757,20-02-2023,Thoothukudi,Location_56,04:15,Two Wheeler,SH,Sunny,Brake failure,2,3,0,Male,31,Yes,Yes,252906,9.160516612,76.42113467
TN-2023-00758,22-06-2023,Vellore,Location_52,04:11,Car,Rural Road,Fog,Reckless driving,2,1,0,Male,22,Yes,No,205093,12.24018582,77.77635587
TN-2023-00759,24-07-2023,Tirunelveli,Location_48,19:08,Car,SH,Fog,Drunk drive,4,0,0,Male,42,Yes,Yes,362125,8.891184291,78.15151751
TN-2023-00760,17-09-2023,Chennai,Location_20,22:38,Car,SH,Cloudy,Drunk drive,5,0,1,Female,31,No,Yes,347881,11.21624184,79.02437181
TN-2023-00761,15-10-2023,Trichy,Location_2,18:19,Car,NH,Rain,Brake failure,5,1,0,Male,56,No,Yes,316316,9.559985396,78.94287416
TN-2023-00762,03-02-2023,Tirunelveli,Location_88,22:42,Two Wheeler,SH,Cloudy,Poor road,2,3,0,Male,29,No,Yes,182592,8.556000267,80.07855405
TN-2023-00763,14-12-2023,Tirunelveli,Location_31,20:43,Bus,Rural Road,Clear,Drunk drive,1,1,0,Male,37,Yes,Yes,141886,11.39220533,79.77402905
TN-2023-00764,05-04-2023,Erode,Location_27,02:48,Bus,Rural Road,Sunny,Weather,4,2,0,Male,35,Yes,Yes,177883,10.78739428,76.24917701
TN-2023-00765,13-03-2023,Vellore,Location_2,06:21,Two Wheeler,Rural Road,Cloudy,Over speed,1,3,0,Male,18,Yes,Yes,231658,10.67289104,78.18943055
TN-2023-00766,08-02-2023,Erode,Location_78,09:22,Car,Urban Street,Rain,Reckless driving,2,0,0,Male,60,No,Yes,38470,11.25885685,77.83177554
TN-2023-00767,03-06-2023,Tiruppur,Location_4,14:29,Car,SH,Sunny,Poor road,5,0,0,Female,21,No,No,242448,10.0484047,80.48715064
TN-2023-00768,07-09-2023,Madurai,Location_13,01:12,Bus,NH,Sunny,Weather,1,1,0,Female,29,Yes,Yes,400571,11.68592159,77.92266187
TN-2023-00769,11-06-2023,Trichy,Location_35,03:17,Two Wheeler,NH,Sunny,Over speed,3,2,0,Male,43,Yes,Yes,443052,8.71964052,79.07178613
TN-2023-00770,28-04-2023,Madurai,Location_72,22:32,Car,Urban Street,Sunny,Weather,1,3,0,Male,49,No,Yes,315469,11.93234316,77.27993245
TN-2023-00771,16-09-2023,Chennai,Location_66,01:33,Two Wheeler,SH,Sunny,Poor road,5,0,0,Male,54,Yes,No,60753,11.18897543,78.7658303
TN-2023-00772,02-11-2023,Tiruppur,Location_6,03:34,Car,Rural Road,Rain,Brake failure,2,1,0,Male,32,No,Yes,9852,10.67559952,76.9298489
TN-2023-00773,25-09-2023,Salem,Location_31,16:27,Lorry,Urban Street,Clear,Over speed,1,1,0,Male,52,No,Yes,435600,8.7020772,78.71622995
TN-2023-00774,23-02-2023,Chennai,Location_10,13:33,Bus,Urban Street,Fog,Weather,2,3,0,Male,43,Yes,Yes,61800,9.530454637,79.90685607
TN-2023-00775,24-08-2023,Chennai,Location_21,15:10,Two Wheeler,Rural Road,Clear,Reckless driving,4,1,0,Male,32,No,Yes,273922,9.624131182,76.08657006
TN-2023-00776,10-08-2023,Coimbatore,Location_74,12:32,Car,Urban Street,Fog,Reckless driving,3,1,0,Male,25,No,Yes,100589,9.285969597,78.27063884
TN-2023-00777,08-09-2023,Trichy,Location_23,22:01,Truck,Urban Street,Cloudy,Weather,5,1,1,Male,45,Yes,No,286711,13.2479885,80.42066781
